anvisningsenhedsNummer;anvisningsenhedsNavn;dawaID;vejNavn;husNummer;supplerendeBynavn;postNummer;byNavn;kommuneKode;etage;doer;geoBredde;geoLaengde;vejKode;instType3;email;telefonNummer;cvrNummer;pNummer;senestOpdateret;daginstitutionsNummer
G25194;Satellitten Serinedalen;904870f5-5efe-49c8-80b5-d0b51ec0f696;Byagervej;164;;8330;Beder;751;;;56.05359609;10.21287654;973;6012;;51576706;55133018;1029170386;21-04-2023 08:30:10;G19830
G22916;Molevitten;8e4831d3-5023-4543-90f4-d4ce3a9c2012;Mallinggårdsvej;4;;8340;Malling;751;;;56.04278107;10.20550777;5258;6012;;41854606;55133018;1026089154;01-02-2023 09:30:07;G19830
G24019;Dagplejen Mårslet 4;12b5baf4-c80c-42a5-bc58-caebc8481ee2;Nymarks Allé;1;;8320;Mårslet;751;;;56.06180615;10.15653299;6017;6013;;29208381;55133018;1016932864;18-03-2021 13:30:28;G19831
G24020;Dagplejen Mårslet 6;12b5baf4-c80c-42a5-bc58-caebc8481ee2;Nymarks Allé;1;;8320;Mårslet;751;;;56.06180615;10.15653299;6017;6013;;29208381;55133018;1016932864;18-03-2021 13:30:28;G19831
G24021;Dagplejen Mårslet 8;12b5baf4-c80c-42a5-bc58-caebc8481ee2;Nymarks Allé;1;;8320;Mårslet;751;;;56.06180615;10.15653299;6017;6013;;29208381;55133018;1016932864;18-03-2021 13:30:28;G19831
G24024;Dagplejen Mårslet 3;12b5baf4-c80c-42a5-bc58-caebc8481ee2;Nymarks Allé;1;;8320;Mårslet;751;;;56.06180615;10.15653299;6017;6013;;29208381;55133018;1016932864;18-03-2021 13:45:26;G19831
G24027;Dagplejen Mårslet 5;12b5baf4-c80c-42a5-bc58-caebc8481ee2;Nymarks Allé;1;;8320;Mårslet;751;;;56.06180615;10.15653299;6017;6013;;29208381;55133018;1016932864;18-03-2021 14:00:29;G19831
G24011;Dagplejen Mårslet 2;12b5baf4-c80c-42a5-bc58-caebc8481ee2;Nymarks Allé;1;;8320;Mårslet;751;;;56.06180615;10.15653299;6017;6013;;29208381;55133018;1016932864;18-03-2021 13:15:27;G19831
G20567;Mårslet Skovbørnehus;f4a4d979-dccb-4e2a-b1dc-b122c29e89fa;Testrupvej;8A;;8320;Mårslet;751;;;56.0685039;10.15471644;8415;6012;;40231236;55133018;1016474785;30-06-2020 19:20:43;G19831
G20342;Solhuset;603f8679-8c3d-4d96-ad4f-2877c7376422;Hørretvej;14A;;8320;Mårslet;751;;;56.06760254;10.16553119;3720;6012;;41856686;55133018;1003363654;23-10-2020 08:45:29;G19831
G20147;Kærgården;e59899b1-d73c-4ac3-8960-f416796ab21e;Kærgårdsvej;14;;8355;Solbjerg;751;;;56.03987058;10.08654688;4672;6012;;41873791;55133018;1003364364;30-06-2021 12:45:32;G19831
G20148;Børnehuset Bøgevangen;df2b2cad-3f7a-4ce6-8062-72b2a89f2157;Bøgevangen;99;;8355;Solbjerg;751;;;56.04124621;10.0889993;1115;6012;;40251535;55133018;1003362129;27-03-2023 12:30:09;G19831
G20149;Valhalla, Mårslet;63388fc7-ce36-416e-9099-d8303f9ee504;Bedervej;86;;8320;Mårslet;751;;;56.0632478;10.16559638;529;6012;;21345234;55133018;1003361729;10-03-2021 14:15:28;G19831
G19883;Børnehuset Mirabellen;10aecf78-d6be-4267-b3fc-b6b5cff52ae9;Borrevænget;28;;8320;Mårslet;751;;;56.07044629;10.16459804;840;6012;;40230819;55133018;1003361912;30-06-2020 19:20:43;G19831
G19884;Spiren, Solbjerg;9d1372dc-0b2b-48bc-996b-9f0d1d93bd53;Kærgårdsvej;39;;8355;Solbjerg;751;;;56.03928847;10.08836535;4672;6012;;41890821;55133018;1003364388;13-10-2020 13:00:26;G19831
G19885;Græsbakken;887d1249-b157-4992-a1a8-f8275191ca41;Hørretvej;14B;;8320;Mårslet;751;;;56.06794124;10.16582252;3720;6012;;51145283;55133018;1003363666;14-06-2022 12:00:09;G19831
G19886;Hasselhuset;c97b54c7-3acc-4772-9cb7-7ebec5f52020;Kærgårdsvej;4A;;8355;Solbjerg;751;;;56.04291516;10.08350938;4672;6012;;41856795;55133018;1015710531;30-06-2020 19:20:43;G19831
G19887;Fuglbjerggård;0a3f50c4-45c7-32b8-e044-0003ba298018;Solbjerg Hedevej;51;;8355;Solbjerg;751;;;56.04535459;10.08741157;7647;6012;;29204240;55133018;1023594737;14-06-2022 12:00:10;G19831
G19888;Børnehuset Nymarken;12b5baf4-c80c-42a5-bc58-caebc8481ee2;Nymarks Allé;1;;8320;Mårslet;751;;;56.06180615;10.15653299;6017;6012;;29208381;55133018;1015721789;17-04-2023 13:00:07;G19831
G21467;Børnehaven Mosegården;0a3f5096-c014-32b8-e044-0003ba298018;Rosenvangs Allé;212F;;8270;Højbjerg;751;;;56.11683316;10.1966454;6787;6011;;24783339;52916216;1001996756;13-12-2021 15:30:04;G19832
G20345;Vuggestuen Frederiksgården;35fb0ee9-ac31-4398-be2a-cad0017ff37e;Højmarkvej;45;;8270;Højbjerg;751;;;56.11208911;10.21273583;3672;6010;;29208077;43477617;1001840369;24-11-2021 13:00:11;G19833
G20343;Børnehuset Valnødden;237a17f0-fe84-4f85-9133-320328e94fb6;Banevej;2;;8320;Mårslet;751;;;56.06805829;10.16293962;488;6012;;40231564;36275944;1020033890;30-06-2020 19:20:44;G19834
G20346;Galaksen;e4f54a96-00d9-48c5-a5e5-ffa39317393b;Vistoftvej;36A;;8471;Sabro;751;;;56.21181956;10.03837817;9340;6012;;41857070;55133018;1008613997;13-10-2020 12:15:27;G19835
G19890;DII Evigglad;df79e7ff-adf2-4515-9f31-307db82e599d;Sabro Skovvej;35A;;8471;Sabro;751;;;56.21259307;10.03506845;7033;6012;;21345480;55133018;1003365712;17-01-2022 07:00:06;G19835
G19891;Tryllefløjten;5f907ff5-707a-46c2-8efb-a2e06ea31195;Vistoftvej;36B;;8471;Sabro;751;;;56.21179793;10.03881485;9340;6012;;41856313;55133018;1004660571;14-12-2021 09:00:03;G19835
G19893;DII Sommerfuglen;77e76aa1-4a1a-4a7a-a774-73fff2405c14;Rønnevangen;2;;8471;Sabro;751;;;56.20809261;10.04588295;6968;6012;;29204007;55133018;1020547878;04-01-2023 10:00:07;G19835
G20152;Humlebien;e2794c07-f99a-4234-8257-1d3c48b89e28;Sabro Skovvej;35B;;8471;Sabro;751;;;56.21266593;10.03441547;7033;6012;;41859643;55133018;1003365700;08-12-2020 12:30:32;G19835
G20164;Børnehaven Enggården;0a3f50c2-c85a-32b8-e044-0003ba298018;Engdalsvej;93A;;8220;Brabrand;751;;;56.15012105;10.12428075;1842;6011;;30912492;55133018;1003362543;03-12-2021 06:00:08;G19836
G20165;Kometen;94efd3f3-feda-4d6b-b396-729665dd6b6a;Louisevej;35A;;8220;Brabrand;751;;;56.14886969;10.13828276;5013;6012;;20533687;55133018;1003367119;02-05-2023 07:30:07;G19836
G19894;Vuggestuen Spiloppen;dafe0773-268b-4781-97e9-57e9c1e14374;Engdalsvej;6;;8220;Brabrand;751;;;56.15217799;10.10392695;1842;6010;;30912665;55133018;1003362488;30-06-2020 19:20:48;G19836
G19895;Vuggestuen Tommelise;0a3f50c3-8ea4-32b8-e044-0003ba298018;Louisevej;33;;8220;Brabrand;751;;;56.14844523;10.13754086;5013;6010;;20533663;55133018;1003364595;30-06-2020 19:20:49;G19836
G19896;Børnehuset Klods Hans;0a3f50c3-8e97-32b8-e044-0003ba298018;Louisevej;31;;8220;Brabrand;751;;;56.14837674;10.13814842;5013;6012;;20555638;55133018;1003364583;13-10-2022 09:30:06;G19836
G19897;Børnehuset Nattergalen;0a3f50c3-8ead-32b8-e044-0003ba298018;Louisevej;35;;8220;Brabrand;751;;;56.14878866;10.13732468;5013;6012;;20533657;55133018;1003364601;27-03-2023 10:00:08;G19836
G19898;Solskin;094e9b8b-3ff2-4ed1-824d-32120334c9ca;Byleddet;22A;;8220;Brabrand;751;;;56.15063339;10.08985675;1014;6012;;30912989;55133018;1003362105;30-06-2020 19:20:50;G19836
G19899;Børnesnak;21eafa2b-708e-4b4c-8abc-ba392b95c570;Louisevej;37;;8220;Brabrand;751;;;56.1489114;10.13916852;5013;6012;;20533686;55133018;1009892148;28-04-2023 08:30:07;G19836
G20162;Søstjernen;bd47cab5-22ce-412a-8ad6-76f2e9261655;Byleddet;22B;;8220;Brabrand;751;;;56.15087167;10.0894303;1014;6012;;21478748;55133018;1003362117;13-10-2020 12:30:32;G19836
G20468;Børnehuset Safiren;f099697c-662d-40ae-82fd-49b78679aa5d;Helenelyst;70;;8220;Brabrand;751;;;56.16109965;10.09386865;3177;6012;;28786152;55133018;1014685738;10-03-2022 17:00:11;G19836
G20354;Børnehuset Stranden-Væksthuset;2cc77a4c-c76d-4f87-ad08-475690093238;Jettesvej;10C;;8220;Brabrand;751;;;56.15673867;10.13265765;3951;6012;;41858249;55133018;1022515833;03-12-2021 06:00:08;G19837
G19900;Natur og Miljøbørnehuset Viben;2240aef2-7636-40b6-8c19-8f3e4dd65710;Jettesvej;2;;8220;Brabrand;751;;;56.15715057;10.1313418;3951;6012;;41864610;55133018;1016670134;01-09-2021 12:00:32;G19837
G19901;Børnehuset Skoven - Væksthuset;8b97f3a1-92f8-4ce6-843d-07e295ed7f32;Jettesvej;10D;;8220;Brabrand;751;;;56.15699886;10.1334246;3951;6012;;41873593;55133018;1022517364;01-09-2021 12:00:33;G19837
G19902;Unimukken;2240aef2-7636-40b6-8c19-8f3e4dd65710;Jettesvej;2;;8220;Brabrand;751;;;56.15715057;10.1313418;3951;6012;;41858286;55133018;1016337133;30-06-2020 19:20:52;G19837
G20172;Børnehuset Engen - Væksthuset;4ea281c5-f939-42e5-a81e-099bb0042661;Jettesvej;10B;;8220;Brabrand;751;;;56.15701667;10.13272685;3951;6012;;23844848;55133018;1016669888;13-10-2020 12:30:33;G19837
G20561;Børnehuset Bækken - Væksthuset;a02ce0a4-c799-492f-a3ac-31a8f968edb9;Jettesvej;10E;;8220;Brabrand;751;;;56.15667717;10.13330806;3951;6012;;41873592;55133018;1022517380;08-05-2023 09:30:05;G19837
G20568;Børnehaven Åby;0a3f50c3-cba0-32b8-e044-0003ba298018;O.I. Offersens Vej;35;;8230;Åbyhøj;751;;;56.14893419;10.16224422;6098;6011;;21158533;55133018;1003365219;30-06-2020 19:20:54;G19838
G20585;Solsikken, Åbyhøj;d9570b73-0b21-4446-bcc9-f3316d70beff;Henrik Hertz Vej;73;;8230;Åbyhøj;751;;;56.14870085;10.15886582;3215;6012;;21340650;55133018;1004640730;26-10-2022 12:00:09;G19838
G20563;Perlen;046d3368-4802-4c8d-9f17-852ee65f8a03;B.S. Ingemanns Vej;27;;8230;Åbyhøj;751;;;56.1525327;10.16369306;363;6012;;24523902;55133018;1003361675;13-10-2020 12:30:33;G19838
G23987;Dagplejen Åby 17;0a3f5096-4659-32b8-e044-0003ba298018;Henrik Hertz Vej;64E;;8230;Åbyhøj;751;;;56.14837452;10.15725339;3215;6013;;;55133018;1015723056;07-12-2021 13:00:06;G19838
G23981;Dagplejen Åby 6;0a3f5096-4659-32b8-e044-0003ba298018;Henrik Hertz Vej;64E;;8230;Åbyhøj;751;;;56.14837452;10.15725339;3215;6013;;;55133018;1015723056;07-12-2021 13:00:05;G19838
G23982;Dagplejen Åby 20;0a3f5096-4659-32b8-e044-0003ba298018;Henrik Hertz Vej;64E;;8230;Åbyhøj;751;;;56.14837452;10.15725339;3215;6013;;;55133018;1015723056;07-12-2021 13:00:06;G19838
G23955;Dagplejen Åby 4;0a3f5096-4659-32b8-e044-0003ba298018;Henrik Hertz Vej;64E;;8230;Åbyhøj;751;;;56.14837452;10.15725339;3215;6013;;;55133018;1015723056;07-12-2021 13:00:06;G19838
G23956;Dagplejen Åby 7;0a3f5096-4659-32b8-e044-0003ba298018;Henrik Hertz Vej;64E;;8230;Åbyhøj;751;;;56.14837452;10.15725339;3215;6013;;;55133018;1015723056;07-12-2021 13:00:05;G19838
G23957;Dagplejen Åby 8;0a3f5096-4659-32b8-e044-0003ba298018;Henrik Hertz Vej;64E;;8230;Åbyhøj;751;;;56.14837452;10.15725339;3215;6013;;;55133018;1015723056;07-12-2021 13:00:06;G19838
G23958;Dagplejen Åby 10;0a3f5096-4659-32b8-e044-0003ba298018;Henrik Hertz Vej;64E;;8230;Åbyhøj;751;;;56.14837452;10.15725339;3215;6013;;;55133018;1015723056;07-12-2021 13:00:06;G19838
G23959;Dagplejen Åby 12;0a3f5096-4659-32b8-e044-0003ba298018;Henrik Hertz Vej;64E;;8230;Åbyhøj;751;;;56.14837452;10.15725339;3215;6013;;;55133018;1015723056;07-12-2021 11:30:04;G19838
G23961;Dagplejen Åby 16;0a3f5096-4659-32b8-e044-0003ba298018;Henrik Hertz Vej;64E;;8230;Åbyhøj;751;;;56.14837452;10.15725339;3215;6013;;;55133018;1015723056;07-12-2021 13:00:06;G19838
G23950;Dagplejen Åby 2;0a3f5096-4659-32b8-e044-0003ba298018;Henrik Hertz Vej;64E;;8230;Åbyhøj;751;;;56.14837452;10.15725339;3215;6013;;;55133018;1015723056;07-12-2021 13:00:05;G19838
G23965;Dagplejen Åby 5;0a3f5096-4659-32b8-e044-0003ba298018;Henrik Hertz Vej;64E;;8230;Åbyhøj;751;;;56.14837452;10.15725339;3215;6013;;;55133018;1015723056;07-12-2021 13:00:05;G19838
G23966;Dagplejen Åby 9;0a3f5096-4659-32b8-e044-0003ba298018;Henrik Hertz Vej;64E;;8230;Åbyhøj;751;;;56.14837452;10.15725339;3215;6013;;;55133018;1015723056;07-12-2021 13:00:05;G19838
G23976;Dagplejen Åby 11;0a3f5096-4659-32b8-e044-0003ba298018;Henrik Hertz Vej;64E;;8230;Åbyhøj;751;;;56.14837452;10.15725339;3215;6013;;;55133018;1015723056;07-12-2021 13:00:06;G19838
G23977;Dagplejen Åby 19;0a3f5096-4659-32b8-e044-0003ba298018;Henrik Hertz Vej;64E;;8230;Åbyhøj;751;;;56.14837452;10.15725339;3215;6013;;;55133018;1015723056;07-12-2021 13:00:05;G19838
G23948;Dagplejen Åby 3;0a3f5096-4659-32b8-e044-0003ba298018;Henrik Hertz Vej;64E;;8230;Åbyhøj;751;;;56.14837452;10.15725339;3215;6013;;;55133018;1015723056;07-12-2021 13:00:05;G19838
G23932;Dagplejen Åby 22;0a3f5096-4659-32b8-e044-0003ba298018;Henrik Hertz Vej;64E;;8230;Åbyhøj;751;;;56.14837452;10.15725339;3215;6013;;;55133018;1015723056;23-08-2022 14:34:59;G19838
G23933;Dagplejen Åby 23;0a3f5096-4659-32b8-e044-0003ba298018;Henrik Hertz Vej;64E;;8230;Åbyhøj;751;;;56.14837452;10.15725339;3215;6013;;;55133018;1015723056;23-08-2022 14:31:39;G19838
G23935;Dagplejen Åby 25;0a3f5096-4659-32b8-e044-0003ba298018;Henrik Hertz Vej;64E;;8230;Åbyhøj;751;;;56.14837452;10.15725339;3215;6013;;;55133018;1015723056;23-08-2022 14:31:39;G19838
G23936;Dagplejen Åby 27;0a3f5096-4659-32b8-e044-0003ba298018;Henrik Hertz Vej;64E;;8230;Åbyhøj;751;;;56.14837452;10.15725339;3215;6013;;;55133018;1015723056;23-08-2022 14:31:39;G19838
G23938;Dagplejen Åby 29;0a3f5096-4659-32b8-e044-0003ba298018;Henrik Hertz Vej;64E;;8230;Åbyhøj;751;;;56.14837452;10.15725339;3215;6013;;;55133018;1015723056;23-08-2022 14:35:00;G19838
G23939;Dagplejen Åby 28;0a3f5096-4659-32b8-e044-0003ba298018;Henrik Hertz Vej;64E;;8230;Åbyhøj;751;;;56.14837452;10.15725339;3215;6013;;;55133018;1015723056;23-08-2022 14:34:59;G19838
G23942;Dagplejen Åby 24;0a3f5096-4659-32b8-e044-0003ba298018;Henrik Hertz Vej;64E;;8230;Åbyhøj;751;;;56.14837452;10.15725339;3215;6013;;;55133018;1015723056;23-08-2022 14:31:38;G19838
G19904;Vuggestuen Heimdalsvej;0a3f50c3-17de-32b8-e044-0003ba298018;Heimdalsvej;5;;8230;Åbyhøj;751;;;56.15527382;10.17691834;3155;6010;;23429508;55133018;1003363368;07-02-2023 07:30:08;G19838
G19905;Vuggestuen Silkeborgvej 88A;0a3f5096-d0f2-32b8-e044-0003ba298018;Silkeborgvej;88A;;8000;Aarhus C;751;;;56.15672737;10.18372286;7166;6010;;20576722;55133018;1003365785;22-03-2023 08:00:10;G19838
G19906;Hobbitten, Åbyhøj;1dfb4a47-8baf-4378-99a9-33e81983cff6;Åbyvej;91;;8230;Åbyhøj;751;;;56.14619957;10.16304584;9683;6012;;21158474;55133018;1003367144;05-02-2021 10:00:28;G19838
G20176;Børnehuset Tusindfryd, Åbyhøj;e4b9e799-7b78-45bd-ab2e-4c6d97e23b8a;Gudrunsvej;66B;;8220;Brabrand;751;;;56.15593741;10.13771893;2706;6012;;41859681;55133018;1023757539;24-05-2023 10:00:07;G19838
G20177;Vuggestuen Nannasvej;6877c225-c269-4da5-9d9c-26bd1cf9afae;Nannasvej;4;;8230;Åbyhøj;751;;;56.15434376;10.17833982;5777;6010;;24782734;55133018;1004237512;30-06-2020 19:20:54;G19838
G20178;Børnehaven Silkeborgen;5d01abd4-ff2c-4299-9f86-0aa650817a4d;Silkeborgvej;342;;8230;Åbyhøj;751;;;56.15400577;10.14644605;7166;6011;;20333248;55133018;1016665491;24-11-2021 13:00:12;G19838
G20358;Børnehaven Hans Broges Vej;0a3f5096-3a0d-32b8-e044-0003ba298018;Hans Broges Vej;23;;8220;Brabrand;751;;;56.15589226;10.11556519;2876;6011;;23844717;24196496;1006397277;30-06-2020 19:20:55;G19839
G20179;Børnehuset Liv;f2f18f4c-3161-496b-bb8c-559cd67e97a7;Ny Studstrupvej;3B;;8541;Skødstrup;751;;;56.2674979;10.3108986;5985;6012;;41872487;55133018;1003365001;12-01-2021 10:15:31;G19840
G20180;Børnehaven Myrhøjen;1d97a23a-cb12-4b57-b806-135676be2302;Ny Studstrupvej;3A;;8541;Skødstrup;751;;;56.26702199;10.31086924;5985;6011;;23844804;55133018;1003365013;01-09-2022 16:30:15;G19840
G20181;Børnehuset Kloden;9435dff5-db64-45a9-b065-9c2cc864ed71;Ny Studstrupvej;3E;;8541;Skødstrup;751;;;56.26765322;10.31247139;5985;6012;;41873643;55133018;1023594761;30-06-2020 19:20:57;G19840
G19909;Vuggestuen Kløvervangen;f22e7f59-b9ea-43c0-a82b-05fbc06e6134;Kløvervangen;64;;8541;Skødstrup;751;;;56.26280528;10.29917718;4395;6010;;24826376;55133018;1003364194;30-06-2020 19:20:56;G19840
G19910;Børnehaven Bakkehuset;a8006be7-4654-4382-bee4-0570822f6888;Kløvervangen;68;;8541;Skødstrup;751;;;56.26250293;10.29930514;4395;6011;;41857631;55133018;1003364200;10-09-2020 11:15:30;G19840
G19911;Engskovgård;43556e0b-4cfa-4ef1-8708-c69e121c7ef3;Engskovgård;2;;8541;Skødstrup;751;;;56.25999025;10.30795489;1885;6012;;87138194;55133018;1003362531;13-10-2020 11:45:25;G19840
G19912;Stationsvangen;8911f879-3c0f-4d9c-b48a-efa10bbc3360;Stationsvangen;10;;8541;Skødstrup;751;;;56.26195089;10.30510181;7836;6012;;41857129;55133018;1011338654;13-10-2020 11:45:26;G19840
G24156;Dagplejen i Skødstrup 19;9435dff5-db64-45a9-b065-9c2cc864ed71;Ny Studstrupvej;3E;;8541;Skødstrup;751;;;56.26765322;10.31247139;5985;6013;;;55133018;1015719970;07-12-2021 13:00:06;G19840
G24157;Dagplejen i Skødstrup 18;9435dff5-db64-45a9-b065-9c2cc864ed71;Ny Studstrupvej;3E;;8541;Skødstrup;751;;;56.26765322;10.31247139;5985;6013;;;55133018;1015719970;07-12-2021 13:00:05;G19840
G23811;Dagplejen i Skødstrup 1;9435dff5-db64-45a9-b065-9c2cc864ed71;Ny Studstrupvej;3E;;8541;Skødstrup;751;;;56.26765322;10.31247139;5985;6013;;;55133018;1015719970;07-12-2021 12:30:05;G19840
G23812;Dagplejen i Skødstrup 2;9435dff5-db64-45a9-b065-9c2cc864ed71;Ny Studstrupvej;3E;;8541;Skødstrup;751;;;56.26765322;10.31247139;5985;6013;;;55133018;1015719970;07-12-2021 13:00:06;G19840
G23813;Dagplejen i Skødstrup 3;9435dff5-db64-45a9-b065-9c2cc864ed71;Ny Studstrupvej;3E;;8541;Skødstrup;751;;;56.26765322;10.31247139;5985;6013;;;55133018;1015719970;07-12-2021 13:00:06;G19840
G23815;Dagplejen i Skødstrup 5;9435dff5-db64-45a9-b065-9c2cc864ed71;Ny Studstrupvej;3E;;8541;Skødstrup;751;;;56.26765322;10.31247139;5985;6013;;;55133018;1015719970;07-12-2021 13:00:06;G19840
G23818;Dagplejen i Skødstrup 9;9435dff5-db64-45a9-b065-9c2cc864ed71;Ny Studstrupvej;3E;;8541;Skødstrup;751;;;56.26765322;10.31247139;5985;6013;;;55133018;1015719970;07-12-2021 13:00:05;G19840
G23819;Dagplejen i Skødstrup 8;9435dff5-db64-45a9-b065-9c2cc864ed71;Ny Studstrupvej;3E;;8541;Skødstrup;751;;;56.26765322;10.31247139;5985;6013;;;55133018;1015719970;07-12-2021 13:00:06;G19840
G23820;Dagplejen i Skødstrup 12;9435dff5-db64-45a9-b065-9c2cc864ed71;Ny Studstrupvej;3E;;8541;Skødstrup;751;;;56.26765322;10.31247139;5985;6013;;;55133018;1015719970;07-12-2021 12:30:05;G19840
G23822;Dagplejen i Skødstrup 11;9435dff5-db64-45a9-b065-9c2cc864ed71;Ny Studstrupvej;3E;;8541;Skødstrup;751;;;56.26765322;10.31247139;5985;6013;;;55133018;1015719970;07-12-2021 12:30:05;G19840
G23823;Dagplejen i Skødstrup 14;9435dff5-db64-45a9-b065-9c2cc864ed71;Ny Studstrupvej;3E;;8541;Skødstrup;751;;;56.26765322;10.31247139;5985;6013;;;55133018;1015719970;07-12-2021 12:30:04;G19840
G23826;Dagplejen i Skødstrup 17;9435dff5-db64-45a9-b065-9c2cc864ed71;Ny Studstrupvej;3E;;8541;Skødstrup;751;;;56.26765322;10.31247139;5985;6013;;;55133018;1015719970;07-12-2021 12:30:05;G19840
G23827;Dagplejen i Skødstrup 10;9435dff5-db64-45a9-b065-9c2cc864ed71;Ny Studstrupvej;3E;;8541;Skødstrup;751;;;56.26765322;10.31247139;5985;6013;;;55133018;1015719970;07-12-2021 14:30:06;G19840
G21435;Junibakken;86534ff7-6ea0-49b9-a6b8-f49c04620169;Tronkærgårdsvej;1A;;8541;Skødstrup;751;;;56.26457267;10.30231111;8797;6012;;41857397;55133018;1022148598;30-06-2020 19:20:56;G19840
G21228;Væksthuset;04d844cc-fcc1-499c-be33-1e519ec920e7;Ny Studstrupvej;3C;;8541;Skødstrup;751;;;56.26777986;10.31142512;5985;6012;;29204118;55133018;1003362993;13-10-2020 11:45:25;G19840
G19914;Vuggestuen Trekanten;73829c0f-caac-4fba-94fd-ae8ada5953a1;Kildehøjen;4;;8240;Risskov;751;;;56.19809138;10.21845014;4209;6010;;21158035;55133018;1003364017;30-06-2020 19:20:59;G19841
G19915;Børnehuset Næringen;775f77ca-7129-4031-95b2-b6d836b4ade6;Næringen;1;;8240;Risskov;751;;;56.19173701;10.19885721;6033;6012;;41854752;55133018;1003365086;30-06-2020 19:20:59;G19841
G19916;Børnehuset ved skoven;567ba37a-11b0-4b05-a3ec-395140348a37;Kantorvænget;33;;8240;Risskov;751;;;56.20056428;10.20634076;4103;6012;;41864399;55133018;1003460056;30-06-2020 19:20:59;G19841
G20188;Flintebakken;c91dd23a-1ec0-41b2-8234-bd62aef55788;Flintebakken;2;;8240;Risskov;751;;;56.20630499;10.21057742;2135;6012;;41874174;55133018;1003362609;30-05-2023 09:30:05;G19841
G20191;DII Ellevang;8496f5a7-8a1f-48c6-bea3-f756e0267b92;Jellebakken;12;;8240;Risskov;751;;;56.20221468;10.21718444;3902;6012;;24529083;55133018;1003363770;30-06-2020 19:20:59;G19841
G20192;Tornebakken;ed4c85ef-b3a5-48b6-901b-178cb7db6af1;Tornebakken;3;;8240;Risskov;751;;;56.20247384;10.21229743;8675;6012;;4187 4174;55133018;1003366562;04-03-2022 12:30:29;G19841
G20199;Hasselhaven;d2a20fac-70a4-416c-91c9-441496b6d05c;Hasselhaven;1;;8520;Lystrup;751;;;56.24065833;10.23760226;2975;6012;;40257430;55133018;1003363289;13-10-2020 12:00:27;G19842
G20195;DII Børneuniverset;d17ece5d-18e6-4141-baac-82d7887244f8;Lystrupvej;264;;8520;Lystrup;751;;;56.23844069;10.22858192;5126;6012;;41854601;55133018;1003362427;10-03-2023 11:30:06;G19842
G20196;Hurlumhejhuset, Lystrup;6800507a-6b2b-4edb-bd25-b5e13373c204;Lille Elstedvej;135;;8520;Lystrup;751;;;56.23325849;10.22227254;4900;6012;;21386547;55133018;1011338387;13-10-2020 13:00:29;G19842
G20197;Børnehuset Lyset;9d3e5314-addb-4926-a3fa-50738132cd0d;Indelukket;5;;8520;Lystrup;751;;;56.24154537;10.24651736;3771;6012;;41624837;55133018;1003363599;30-06-2020 19:21:02;G19842
G20366;Ørnereden;1f19932c-1415-4c9a-8739-7bdadeffceac;Ørnedalen;2;;8520;Lystrup;751;;;56.24065824;10.22542268;9501;6012;;20536117;55133018;1003367041;13-10-2020 12:00:27;G19842
G19917;Børnehuset Godthåb;4cec00e8-50a5-4695-9044-6a0c096e513b;Elsted Byvej;36;;8520;Lystrup;751;;;56.2441215;10.23181873;1747;6012;;40255107;55133018;1003362920;30-06-2020 19:21:01;G19842
G19918;Elsted Børnehus;7fec879d-1557-4df9-bb54-81f1d0d0ef6e;Elsted Byvej;38;;8520;Lystrup;751;;;56.2438199;10.23187763;1747;6012;;40257107;55133018;1003362932;30-06-2020 19:21:01;G19842
G19919;Børnehaven Lystruplund (1);0a3f50c3-93de-32b8-e044-0003ba298018;Lystruplund;36;;8520;Lystrup;751;;;56.22905538;10.23293219;5118;6011;;23381128;55133018;1003364662;30-03-2023 10:00:09;G19842
G19920;Børnehaven Lystruplund (2);0a3f50c3-93de-32b8-e044-0003ba298018;Lystruplund;36;;8520;Lystrup;751;;;56.22905538;10.23293219;5118;6022;;23381128;55133018;1003364662;30-03-2023 10:00:09;G19842
G19921;Blomsterhaven;9ecc538f-d1ce-4226-b242-5f8ccca9ff21;Hasselhaven;3;;8520;Lystrup;751;;;56.24052203;10.23685562;2975;6012;;41856942;55133018;1003363290;13-10-2020 12:00:27;G19842
G23862;Dagplejen Lystrup 9;902e35dc-6620-4552-bd22-ecce58194598;Elsted Skolevej;4;;8520;Lystrup;751;;;56.24077543;10.22765025;1750;6013;;51837296;55133018;1017904163;17-03-2021 09:15:30;G19842
G23865;Dagplejen Lystrup 13;902e35dc-6620-4552-bd22-ecce58194598;Elsted Skolevej;4;;8520;Lystrup;751;;;56.24077543;10.22765025;1750;6013;;51837296;55133018;1017904163;17-03-2021 09:30:29;G19842
